transaction_id,customer_id,age,gender,credit_score,account_balance,account_age_days,transaction_amount,transaction_type,merchant_category,hour_of_day,day_of_week,num_transactions_24h,distance_from_home_km,is_foreign_transaction,pin_attempts,velocity_score,days_since_last_transaction,is_fraud
TXN0010370,CUST14886,66,Female,665,5005.39,3308,13.76,Transfer,Gambling,8,5,2,2.46,0,1,51.0,0.5,0
TXN0010371,CUST21199,31,Female,850,324.67,4506,109.61,Online Purchase,Gambling,11,2,5,31.29,0,2,51.03,1.3,0
TXN0010372,CUST87954,38,Female,669,399.46,4411,6.32,Debit,Travel,10,2,2,58.22,0,1,51.4,0.6,0
TXN0010373,CUST39661,46,Female,575,2188.92,1688,407.35,Debit,Retail,21,3,5,2.87,0,1,84.56,0.3,0
TXN0010374,CUST12038,34,Female,594,3292.68,4543,103.53,Withdrawal,ATM,22,6,7,5.82,0,2,61.83,2.5,0
TXN0010375,CUST75591,44,Male,749,2283.74,1291,8.22,Credit,Online Services,7,4,4,10.43,0,1,80.01,3.2,0
TXN0010376,CUST57742,50,Male,510,66890.65,375,40.11,Debit,Food & Dining,16,2,0,3.07,0,1,70.93,1.7,0
TXN0010377,CUST50624,55,Male,713,10536.03,4491,33.78,Transfer,Utilities,14,0,6,18.48,0,1,34.87,1.2,0
TXN0010378,CUST90541,53,Male,586,10028.08,4482,19.2,Transfer,Food & Dining,2,5,6,41.26,0,1,70.62,0.2,0
TXN0010379,CUST38234,39,Male,464,2469.66,4186,499.87,Credit,Retail,7,5,6,27.11,0,2,40.64,3.3,0
TXN0010380,CUST61523,39,Male,559,401.3,2461,19.79,Credit,Retail,11,0,3,5.77,0,2,82.64,1.7,0
TXN0010381,CUST77040,74,Male,667,4878.45,1799,1849.77,Debit,Food & Dining,10,4,1,2.75,0,1,20.52,1.4,0
TXN0010382,CUST64756,55,Male,815,127145.32,4703,425.38,Transfer,ATM,23,4,4,26.26,0,1,21.51,3.6,0
TXN0010383,CUST28717,29,Male,763,7360.5,2649,49.77,Transfer,Online Services,23,3,2,5.33,0,1,20.88,0.6,0
TXN0010384,CUST71344,43,Female,633,36451.81,3208,5521.44,Transfer,Food & Dining,18,5,2,5.12,0,1,77.9,1.1,0
TXN0010385,CUST76905,37,Female,769,45748.01,392,46.59,Debit,Online Services,11,5,3,1.15,0,1,42.7,1.8,0
TXN0010386,CUST21016,40,Female,626,13455.92,1318,7.42,Debit,Retail,10,1,3,95.14,0,1,79.25,6.5,0
TXN0010387,CUST24890,24,Male,506,7306.31,3209,539.84,Debit,ATM,6,1,3,52.43,0,1,84.27,7.4,0
TXN0010388,CUST70742,36,Male,667,830.55,4958,19.18,Credit,Retail,5,3,5,46.73,0,1,95.6,2.1,0
TXN0010389,CUST20708,67,Male,502,3377.18,2545,852.92,Withdrawal,Food & Dining,9,4,0,19.09,0,1,54.47,0.5,0
TXN0010390,CUST89231,50,Male,750,2566.73,2766,7.43,Debit,ATM,5,0,4,16.23,0,1,26.52,0.0,0
TXN0010391,CUST19860,18,Female,752,8901.65,2914,19.54,Withdrawal,Travel,19,3,2,70.43,0,1,40.55,0.6,0
TXN0010392,CUST97678,59,Male,569,385.55,297,34.24,Debit,ATM,13,2,5,6.32,0,1,99.1,0.0,1
TXN0010393,CUST70435,57,Female,680,1868.47,1677,251.68,Withdrawal,Retail,13,5,4,13.15,0,1,91.2,0.5,0
TXN0010394,CUST49874,36,Female,679,10170.32,4581,37.79,Withdrawal,Retail,14,1,2,14.77,0,1,26.86,0.8,0
TXN0010395,CUST34155,52,Male,759,1388.8,2679,33.93,Withdrawal,Food & Dining,17,4,2,3.34,1,1,51.99,1.1,0
TXN0010396,CUST41005,29,Female,530,945.68,2416,295.97,Withdrawal,ATM,1,5,2,45.8,0,1,67.05,0.5,0
TXN0010397,CUST77365,35,Male,729,1182.58,748,745.59,Debit,Utilities,6,6,2,6.81,0,1,95.19,0.0,0
TXN0010398,CUST77797,62,Male,522,3009.9,1218,52.95,Credit,Retail,2,0,1,104.09,0,1,73.01,1.5,0
TXN0010399,CUST28779,38,Female,748,67.68,2192,14.98,Debit,Utilities,9,2,2,27.18,0,1,46.21,1.0,0
TXN0010400,CUST58858,18,Other,779,1282.95,3236,1231.02,Credit,Online Services,2,2,5,9.25,0,1,70.16,2.2,0
TXN0010401,CUST99363,41,Female,592,27308.57,1398,69.1,Credit,Travel,10,1,1,50.42,1,1,59.05,1.1,0
TXN0010402,CUST33157,40,Female,796,8804.18,544,191.19,Transfer,Retail,21,1,0,3.07,1,1,72.27,1.7,0
TXN0010403,CUST72405,58,Male,495,10467.91,3453,38.5,Transfer,Food & Dining,10,5,8,22.07,0,1,99.26,0.3,0
TXN0010404,CUST25494,42,Male,783,183.12,2822,45.05,Credit,Online Services,12,1,3,81.54,0,1,6.2,0.7,0
TXN0010405,CUST85066,36,Male,820,2331.91,709,38.48,Withdrawal,Food & Dining,13,0,2,12.52,0,1,98.11,0.9,0
TXN0010406,CUST25320,56,Male,702,3989.49,4625,403.94,Debit,Retail,19,4,5,46.88,0,2,82.5,1.0,0
TXN0010407,CUST36785,43,Male,643,11337.27,1551,765.71,Withdrawal,Healthcare,18,6,7,82.61,0,1,72.15,0.1,0
TXN0010408,CUST51325,31,Female,698,36298.8,3551,35.75,Debit,Online Services,5,1,4,81.42,0,1,41.15,3.3,0
TXN0010409,CUST43358,58,Female,599,27405.71,3837,44.5,Credit,Online Services,13,4,3,46.82,0,1,25.1,0.3,0
TXN0010410,CUST25311,44,Female,850,1713.55,331,823.58,Online Purchase,Gambling,16,0,5,4.38,0,1,97.7,0.9,0
TXN0010411,CUST67688,42,Female,601,1785.64,3619,2746.78,Credit,Online Services,10,4,1,93.72,0,1,81.5,1.7,0
TXN0010412,CUST11774,44,Male,807,62419.24,2916,251.3,Withdrawal,Retail,13,0,4,25.75,0,1,96.75,1.0,0
TXN0010413,CUST98516,27,Female,584,2570.54,4949,168.41,Credit,Food & Dining,0,2,6,38.31,0,1,62.09,7.7,0
TXN0010414,CUST14687,34,Female,837,700.17,1330,2890.41,Withdrawal,Utilities,23,0,2,16.46,0,2,46.5,1.2,1
TXN0010415,CUST40047,42,Male,850,3385.18,2686,140.63,Online Purchase,Utilities,15,5,2,29.96,1,1,98.22,6.7,0
TXN0010416,CUST93688,39,Female,706,55761.98,1504,141.12,Online Purchase,Utilities,7,6,4,15.39,0,1,69.2,1.1,0
TXN0010417,CUST23957,59,Male,695,964.14,4919,38.91,Debit,Healthcare,8,4,4,5.74,0,3,4.35,0.3,0
TXN0010418,CUST16566,45,Female,561,2271.09,1718,318.08,Debit,Retail,18,4,6,1.33,0,1,99.69,0.7,0
TXN0010419,CUST76951,53,Female,548,1038.65,3315,29.44,Transfer,Retail,4,1,6,15.04,0,1,98.83,2.0,0
TXN0010420,CUST16586,42,Female,697,27488.14,2184,42.33,Online Purchase,Utilities,5,2,4,6.31,0,1,66.84,0.6,1
TXN0010421,CUST90963,56,Other,822,8251.39,3202,55.33,Credit,Retail,18,3,3,2.04,0,1,51.98,0.4,0
TXN0010422,CUST50606,47,Female,605,26019.06,4750,256.81,Debit,ATM,10,0,2,95.78,1,1,14.41,2.9,0
TXN0010423,CUST88238,42,Male,850,82210.14,1421,53.64,Online Purchase,ATM,13,3,6,45.81,0,1,5.22,0.4,0
TXN0010424,CUST32058,41,Male,599,323.18,1757,452.23,Withdrawal,Travel,7,6,0,10.28,0,1,57.0,0.0,1
TXN0010425,CUST22702,28,Male,689,1253.29,4081,15.96,Withdrawal,ATM,14,6,0,0.63,1,1,90.58,0.7,0
TXN0010426,CUST96641,49,Male,690,2252.19,2770,49.45,Debit,Online Services,18,5,8,99.99,0,1,51.27,4.9,0
TXN0010427,CUST78594,41,Female,654,5563.09,591,111.62,Debit,Retail,8,6,1,86.93,0,1,46.33,0.2,0
TXN0010428,CUST91987,34,Male,444,12217.39,386,127.0,Transfer,ATM,20,0,5,20.68,0,1,39.46,0.7,0
TXN0010429,CUST38789,57,Other,598,2029.17,1623,342.76,Withdrawal,Food & Dining,12,5,5,0.99,0,1,16.72,1.5,0
TXN0010430,CUST46426,24,Female,686,1414.46,4250,17.99,Credit,Retail,9,5,4,16.83,0,1,87.76,1.7,0
TXN0010431,CUST61949,36,Male,654,27501.26,1116,99.85,Debit,Healthcare,6,0,3,15.71,0,1,33.66,1.0,0
TXN0010432,CUST50385,56,Male,733,13134.21,4894,16.03,Credit,Online Services,10,2,4,15.22,0,1,99.94,0.3,0
TXN0010433,CUST31839,46,Male,746,8678.35,2397,287.52,Credit,Retail,10,1,5,0.55,0,2,19.12,0.2,0
TXN0010434,CUST43759,41,Female,639,103.3,1228,39.89,Withdrawal,ATM,10,2,5,4.41,1,1,94.99,1.2,0
TXN0010435,CUST64787,45,Female,561,43131.88,1545,398.89,Online Purchase,ATM,11,3,3,25.09,0,1,74.31,3.7,0
TXN0010436,CUST13407,44,Male,832,6844.12,2707,93.63,Debit,Retail,22,3,1,105.51,0,1,94.97,2.3,0
TXN0010437,CUST40234,20,Female,518,3671.8,2815,112.54,Debit,Retail,10,0,3,2.41,0,1,49.7,2.7,0
TXN0010438,CUST36355,37,Female,600,1124.62,526,10751.85,Withdrawal,Retail,4,1,6,12.16,0,2,86.41,2.4,1
TXN0010439,CUST16328,64,Female,573,1573.02,1706,554.95,Debit,ATM,23,4,5,88.16,0,1,13.14,0.8,0
TXN0010440,CUST21040,32,Female,745,988.66,698,311.74,Debit,Online Services,0,4,6,35.61,0,2,5.53,1.5,0
TXN0010441,CUST54610,37,Male,807,134.88,1676,92.63,Transfer,Utilities,21,1,4,210.64,1,1,42.34,4.2,0
TXN0010442,CUST19213,34,Male,646,1128.29,4072,48.32,Transfer,ATM,2,5,3,77.66,0,1,90.75,2.0,0
TXN0010443,CUST41041,40,Female,689,276.37,3192,38.75,Withdrawal,Travel,10,0,2,39.63,0,1,39.64,9.8,0
TXN0010444,CUST60476,33,Other,711,4407.92,4561,1110.38,Debit,Retail,17,5,3,31.09,0,1,76.88,3.1,0
TXN0010445,CUST88645,48,Male,850,619.33,2808,30.95,Transfer,Online Services,1,4,6,185.74,0,1,46.62,3.2,0
TXN0010446,CUST18888,44,Male,473,18285.82,4740,254.42,Transfer,Gambling,19,5,4,5.63,0,1,35.09,1.5,0
TXN0010447,CUST49117,52,Male,745,245.73,3659,33.48,Credit,Retail,8,5,2,72.66,0,2,37.92,3.6,0
TXN0010448,CUST19263,27,Male,705,42215.42,1142,19.54,Debit,Utilities,15,0,0,82.03,0,2,1.73,2.1,0
TXN0010449,CUST48571,37,Male,624,22156.96,4981,44.81,Debit,Online Services,10,6,6,61.59,0,1,4.72,1.6,0
TXN0010450,CUST53245,38,Male,700,721.1,3143,335.87,Transfer,ATM,16,5,1,64.81,0,1,36.2,2.8,0
TXN0010451,CUST81933,48,Female,745,4147.74,4813,632.38,Debit,Online Services,2,2,4,19.81,0,1,29.31,1.9,0
TXN0010452,CUST49804,30,Male,727,1055.87,3644,141.02,Credit,Retail,0,3,6,76.9,0,1,25.16,1.4,0
TXN0010453,CUST94195,54,Male,850,13925.53,2660,75.06,Credit,Retail,0,1,4,42.22,0,1,40.79,3.5,0
TXN0010454,CUST22386,58,Male,678,125460.0,1523,262.25,Transfer,Online Services,9,2,5,161.66,0,1,1.38,6.8,0
TXN0010455,CUST14784,28,Female,667,41188.54,104,69.72,Debit,Travel,14,6,2,7.24,0,1,88.44,0.5,0
TXN0010456,CUST10400,35,Female,645,1425.23,417,48.16,Credit,Retail,22,4,2,9.72,0,1,65.27,1.1,0
TXN0010457,CUST42106,34,Other,724,6041.11,1535,19.05,Credit,Food & Dining,7,5,6,203.37,0,1,11.1,0.4,1
TXN0010458,CUST27367,78,Female,661,76120.45,4665,678.15,Debit,Retail,9,2,5,2.33,0,1,68.46,6.9,0
TXN0010459,CUST18242,35,Male,666,12628.2,1005,37.03,Withdrawal,Online Services,18,6,4,2.38,0,1,26.33,6.1,0
TXN0010460,CUST31230,65,Male,666,30278.8,4127,17.08,Withdrawal,Retail,16,2,1,42.16,0,1,33.14,1.4,0
TXN0010461,CUST97747,24,Female,650,15870.41,3639,65.16,Withdrawal,Gambling,0,4,4,1.1,0,1,42.61,1.7,1
TXN0010462,CUST82021,28,Female,599,5637.89,869,467.46,Debit,Retail,22,2,0,86.61,0,1,57.32,7.5,0
TXN0010463,CUST11671,32,Female,710,4337.1,1224,353.37,Transfer,Online Services,4,1,7,12.15,0,1,1.26,0.7,0
TXN0010464,CUST92388,30,Female,634,555.78,2895,68.39,Credit,Retail,0,4,5,0.58,0,1,70.33,0.1,0
TXN0010465,CUST28472,38,Female,731,1238.35,4936,42.76,Credit,Retail,11,4,5,44.17,0,1,71.66,0.5,0
TXN0010466,CUST46534,32,Male,676,969.47,4250,5178.05,Debit,Food & Dining,1,0,4,13.85,0,1,2.35,5.0,0
TXN0010467,CUST39486,30,Female,623,2611.23,4169,24.31,Online Purchase,Retail,3,5,5,39.94,0,1,13.97,0.1,0
TXN0010468,CUST46452,58,Female,834,5879.26,2409,98.69,Online Purchase,Healthcare,12,4,7,40.09,0,1,35.28,1.5,0
TXN0010469,CUST78464,59,Male,653,4046.95,3644,29.98,Credit,Retail,8,5,4,20.09,0,1,6.13,1.3,0
TXN0010470,CUST74122,55,Female,732,7248.54,1801,459.34,Withdrawal,Retail,22,6,3,34.29,0,1,44.91,4.7,0
TXN0010471,CUST63462,49,Female,589,16246.35,2242,479.81,Credit,ATM,18,4,4,54.03,0,2,44.03,2.6,0
TXN0010472,CUST66422,43,Male,446,2326.09,3459,15.1,Transfer,Retail,8,3,3,86.09,0,1,40.85,0.4,0
TXN0010473,CUST75476,35,Male,603,18553.13,3916,141.94,Withdrawal,ATM,14,0,4,83.25,0,1,12.87,0.5,1
TXN0010474,CUST26572,28,Male,434,38127.85,2840,1.41,Transfer,Online Services,14,1,2,35.27,0,1,96.59,4.6,0
TXN0010475,CUST45609,47,Male,639,10376.17,4836,120.18,Debit,Retail,2,2,3,82.54,0,1,32.81,1.0,0
TXN0010476,CUST19691,25,Male,823,1844.29,4032,0.68,Credit,Retail,1,3,3,19.78,0,1,77.83,0.1,0
TXN0010477,CUST73374,28,Male,567,27011.56,3320,175.01,Withdrawal,Online Services,15,5,2,70.84,0,1,2.28,1.1,0
TXN0010478,CUST49384,58,Male,437,11716.65,695,55.71,Withdrawal,Online Services,9,0,5,8.95,0,1,14.74,1.9,0
TXN0010479,CUST67354,68,Male,827,14971.2,4101,7.62,Credit,Food & Dining,5,4,6,28.15,0,1,25.14,0.7,0
TXN0010480,CUST60833,47,Female,613,77909.93,1436,250.05,Transfer,ATM,7,6,1,18.59,0,1,54.21,4.2,0
TXN0010481,CUST34626,57,Male,663,17623.65,1352,103.41,Debit,Retail,7,4,4,2.67,0,1,75.08,4.9,0
TXN0010482,CUST22483,38,Male,750,83590.73,432,18.22,Debit,Gambling,14,0,4,39.76,0,1,90.14,2.5,0
TXN0010483,CUST97563,23,Male,721,3762.0,4566,348.81,Debit,Food & Dining,20,0,1,10.34,0,1,95.73,0.2,0
TXN0010484,CUST36394,50,Female,746,2260.7,4702,81.46,Credit,Food & Dining,21,3,3,7.96,0,1,86.34,1.0,0
TXN0010485,CUST19860,49,Male,762,38873.67,4687,194.0,Withdrawal,Travel,13,6,2,54.13,0,1,23.84,1.7,0
TXN0010486,CUST37534,43,Male,476,833.52,2386,52.36,Withdrawal,Food & Dining,4,3,6,9.01,0,1,76.26,1.9,0
TXN0010487,CUST91216,38,Male,512,147139.57,4401,70.1,Transfer,Retail,15,6,4,6.54,0,1,36.53,1.0,0
TXN0010488,CUST33516,55,Other,791,51196.85,4055,1534.44,Transfer,Travel,1,3,5,0.6,0,1,88.19,1.7,0
TXN0010489,CUST98810,28,Female,580,5754.33,889,33.06,Debit,Travel,23,0,0,118.03,0,1,98.46,0.9,0
TXN0010490,CUST51468,31,Male,592,42714.45,3658,154.33,Debit,ATM,15,0,9,4.33,0,1,44.54,0.4,0
TXN0010491,CUST87562,27,Male,528,16190.82,1433,156.84,Credit,Online Services,10,6,3,131.2,0,1,83.13,3.4,0
TXN0010492,CUST68775,43,Male,621,482.0,2192,11.48,Transfer,Food & Dining,23,3,1,18.35,0,1,63.44,2.8,0
TXN0010493,CUST13954,26,Male,627,1130.79,165,159.84,Debit,Online Services,23,3,4,40.24,1,1,62.98,0.9,0
TXN0010494,CUST55844,32,Female,563,8220.16,4655,5.17,Debit,Retail,9,0,7,82.98,0,1,34.39,1.4,0
TXN0010495,CUST47523,32,Female,551,6549.73,391,3549.0,Transfer,Retail,21,4,1,34.98,0,1,10.79,1.6,1
TXN0010496,CUST28130,38,Female,699,51773.38,3372,1169.62,Debit,Travel,14,3,2,25.12,0,2,41.29,0.4,0
TXN0010497,CUST59498,21,Male,577,8465.07,2983,2.66,Credit,Travel,14,3,1,9.58,0,1,23.46,4.6,0
TXN0010498,CUST19264,43,Female,599,500.85,248,689.99,Online Purchase,Travel,12,0,3,26.55,0,1,2.85,0.5,0
TXN0010499,CUST72846,59,Male,428,1841.64,2396,106.64,Withdrawal,Gambling,13,1,5,14.31,0,1,66.85,2.6,0
TXN0010500,CUST83967,43,Male,850,18723.13,1457,6.37,Debit,Retail,10,1,4,20.47,0,1,53.26,1.2,0
TXN0010501,CUST18329,63,Female,766,184.8,4246,3.61,Debit,ATM,14,3,4,7.14,0,1,13.49,0.8,0
TXN0010502,CUST53136,60,Male,611,387.44,91,84.0,Debit,ATM,15,5,2,21.88,0,3,33.75,3.8,0
TXN0010503,CUST68960,52,Female,567,2512.97,2051,1783.78,Debit,Travel,17,2,6,65.16,0,1,64.41,0.1,0
TXN0010504,CUST15592,43,Female,666,26058.19,1035,6359.94,Debit,Online Services,6,1,3,15.88,0,2,26.53,0.2,0
TXN0010505,CUST45039,42,Male,663,3327.09,2840,151.54,Credit,ATM,13,5,4,36.06,0,1,58.43,1.3,0
TXN0010506,CUST33230,52,Female,527,11267.51,3537,14.89,Debit,Online Services,21,3,10,0.89,0,1,66.56,2.6,0
TXN0010507,CUST13533,36,Male,389,4957.55,1467,2493.41,Credit,Food & Dining,19,2,7,56.86,0,1,30.9,6.6,0
TXN0010508,CUST82362,18,Male,608,3814.12,2087,16.91,Transfer,Online Services,9,0,5,27.83,0,2,56.41,3.1,0
TXN0010509,CUST50020,48,Female,496,1515.02,846,49.12,Transfer,Utilities,9,5,4,5.61,0,1,63.46,0.2,0
TXN0010510,CUST77654,26,Female,683,22285.38,606,307.29,Credit,Food & Dining,18,2,3,18.43,0,2,50.23,2.7,0
TXN0010511,CUST62836,28,Male,684,514.05,3085,969.44,Debit,ATM,6,3,0,35.12,0,2,1.19,0.6,1
TXN0010512,CUST88822,42,Female,559,3227.35,3992,11.56,Transfer,Healthcare,21,1,2,1.96,0,1,8.9,1.3,0
TXN0010513,CUST99729,40,Other,607,38678.25,378,86.81,Online Purchase,Online Services,5,5,4,3.39,0,1,77.04,3.7,0
TXN0010514,CUST64187,22,Male,850,1241.85,2496,291.7,Credit,Food & Dining,0,1,4,37.23,0,1,31.76,2.7,0
TXN0010515,CUST41694,44,Female,748,298.45,1232,1.18,Debit,Retail,8,0,2,92.78,0,1,57.07,0.4,0
TXN0010516,CUST48061,55,Female,616,108.82,4092,3.2,Withdrawal,Travel,22,1,7,47.34,0,3,40.26,0.2,0
TXN0010517,CUST84285,26,Female,850,16306.1,4179,4.7,Withdrawal,Retail,10,5,2,13.02,0,1,95.12,3.5,0
TXN0010518,CUST48396,59,Male,535,18407.4,348,144.75,Online Purchase,Food & Dining,4,4,4,20.82,0,1,12.79,6.3,0
TXN0010519,CUST56775,20,Female,577,2644.89,4555,264.06,Debit,Food & Dining,16,1,1,5.22,0,1,10.43,0.2,0
TXN0010520,CUST27459,71,Male,653,498.77,2454,790.15,Credit,Food & Dining,10,5,1,179.43,0,1,24.12,1.1,0
TXN0010521,CUST99104,36,Female,499,3778.28,2596,163.07,Online Purchase,Food & Dining,17,2,8,76.51,0,1,19.81,3.6,0
TXN0010522,CUST68571,44,Female,850,40968.96,986,6346.82,Debit,ATM,17,1,3,13.45,0,1,50.67,0.2,0
TXN0010523,CUST39718,18,Male,684,500.33,1779,281.37,Credit,Food & Dining,4,6,4,46.8,0,2,36.44,1.0,0
TXN0010524,CUST62655,41,Male,579,33014.89,2089,1007.56,Transfer,Retail,21,5,3,72.46,0,1,73.38,0.5,0
TXN0010525,CUST46102,45,Female,713,232.43,3687,503.32,Transfer,Gambling,7,6,3,1.42,0,1,77.56,0.4,0
TXN0010526,CUST23937,40,Female,680,634.88,2940,147.41,Withdrawal,Online Services,6,2,5,32.64,0,1,89.14,9.7,0
TXN0010527,CUST88726,34,Male,632,5983.13,3508,1632.15,Transfer,Food & Dining,14,4,2,99.85,0,1,5.26,1.3,0
TXN0010528,CUST89708,28,Male,534,27058.99,3017,300.39,Transfer,Gambling,22,0,8,125.08,0,1,14.49,0.3,0
TXN0010529,CUST85139,57,Female,509,69491.3,3785,31.39,Debit,Food & Dining,19,5,4,5.79,0,1,3.72,8.1,0
TXN0010530,CUST43161,42,Male,850,29294.7,2826,128.58,Online Purchase,Retail,1,4,3,2.96,0,1,55.28,2.7,0
TXN0010531,CUST33075,63,Male,518,80344.33,1074,50.37,Credit,Travel,14,6,3,50.53,0,2,42.56,0.9,0
TXN0010532,CUST14476,34,Female,848,6820.64,4998,22.38,Transfer,Online Services,0,5,1,5.05,0,1,99.29,1.7,0
TXN0010533,CUST75837,35,Male,573,1605.42,497,26.29,Transfer,Retail,7,3,2,22.98,0,1,77.15,8.3,0
TXN0010534,CUST39508,53,Male,750,41413.22,772,278.57,Withdrawal,Online Services,19,2,3,55.68,0,1,96.63,3.5,0
TXN0010535,CUST90298,19,Male,715,57199.89,474,7.5,Transfer,ATM,10,0,3,226.49,0,1,37.55,0.2,1
TXN0010536,CUST88286,25,Female,736,26251.58,4845,147.65,Credit,Utilities,14,4,3,22.85,0,1,40.29,0.0,0
TXN0010537,CUST21536,57,Male,744,14803.36,2288,35.73,Transfer,Retail,17,6,2,31.72,0,2,48.59,0.4,0
TXN0010538,CUST92525,25,Female,490,60207.31,1302,14.79,Withdrawal,Retail,12,0,5,31.7,0,1,69.33,0.1,0
TXN0010539,CUST22625,18,Female,591,9095.62,136,76.55,Transfer,ATM,21,3,1,8.68,0,1,86.44,0.6,0
TXN0010540,CUST54135,68,Male,517,4736.45,700,116.81,Online Purchase,Online Services,18,3,6,23.73,0,1,38.4,2.7,0
TXN0010541,CUST52653,22,Female,685,18141.16,3566,3539.5,Withdrawal,Retail,14,4,1,11.93,0,1,94.04,4.7,0
TXN0010542,CUST96069,44,Male,522,11610.25,2782,14.12,Transfer,Travel,12,2,1,43.42,0,1,97.11,4.5,0
TXN0010543,CUST69157,42,Female,451,24185.87,1730,156.49,Withdrawal,Online Services,14,4,6,50.22,0,1,75.29,4.8,0
TXN0010544,CUST88770,18,Male,639,3875.83,3707,207.35,Credit,Retail,17,1,2,9.99,1,1,56.0,3.8,0
TXN0010545,CUST63621,38,Female,426,25251.75,2045,75.65,Debit,Utilities,6,3,2,21.95,0,1,81.01,0.1,0
TXN0010546,CUST84269,48,Male,692,23010.59,3903,1200.99,Transfer,ATM,19,0,0,5.96,0,1,33.32,0.4,0
TXN0010547,CUST86689,46,Male,529,7215.8,3219,142.05,Credit,Travel,4,5,4,49.67,0,1,51.15,0.0,0
TXN0010548,CUST87373,54,Female,574,1273.42,4258,437.69,Debit,Online Services,21,0,6,5.99,0,1,89.01,0.2,0
TXN0010549,CUST47045,36,Male,418,45849.69,187,28.95,Debit,Retail,22,3,3,20.05,0,1,38.16,1.8,0
TXN0010550,CUST44368,51,Female,843,557.03,3274,9.62,Debit,Retail,6,0,5,0.05,0,1,99.94,4.5,0
TXN0010551,CUST98632,32,Male,507,876.67,2411,64.02,Withdrawal,Online Services,3,2,7,34.07,0,1,13.94,4.8,0
TXN0010552,CUST78081,22,Male,625,6650.46,1832,62.33,Withdrawal,Food & Dining,23,4,3,26.6,0,1,66.8,0.6,0
TXN0010553,CUST92556,23,Female,471,53.83,2958,47.59,Transfer,Retail,3,5,1,94.45,0,1,92.38,0.3,0
TXN0010554,CUST61959,21,Male,574,79009.77,3993,149.48,Online Purchase,Food & Dining,3,4,4,49.98,0,1,22.67,2.8,0
TXN0010555,CUST93611,56,Female,850,5046.48,165,39.25,Debit,Gambling,23,1,3,41.59,0,1,86.08,5.0,0
TXN0010556,CUST74770,20,Female,697,78516.95,4341,41.07,Debit,Retail,21,1,5,45.22,0,1,67.6,2.6,0
TXN0010557,CUST76830,45,Male,586,126406.79,1906,1224.12,Online Purchase,Retail,17,0,2,65.27,0,1,98.24,3.5,0
TXN0010558,CUST26000,38,Female,661,3719.35,1907,15.8,Transfer,Retail,11,0,4,13.47,0,1,46.96,1.5,0
TXN0010559,CUST61019,40,Male,604,55700.92,1071,995.27,Transfer,ATM,23,6,5,33.23,0,1,18.69,4.6,0
TXN0010560,CUST75824,61,Male,655,729.09,2211,419.17,Withdrawal,ATM,8,3,5,29.41,0,1,17.85,0.2,0
TXN0010561,CUST78489,35,Female,745,10720.73,2424,701.08,Debit,Retail,8,5,5,101.42,0,1,21.97,0.1,0
TXN0010562,CUST96182,50,Male,629,2096.24,4233,700.83,Transfer,Travel,7,5,6,3.62,0,1,93.79,1.8,0
TXN0010563,CUST39424,42,Male,688,17217.38,2500,73.42,Credit,Food & Dining,1,5,6,15.64,0,1,22.12,2.3,0
TXN0010564,CUST37239,39,Female,690,24067.85,1932,26.45,Credit,Retail,20,6,6,18.04,0,1,93.36,5.3,0
TXN0010565,CUST97252,74,Female,629,3685.52,1566,51.48,Withdrawal,Retail,17,1,3,10.31,0,2,63.5,0.9,0
TXN0010566,CUST98753,21,Female,585,13104.07,2092,88.97,Debit,Retail,16,5,3,3.3,0,1,41.15,3.4,0
TXN0010567,CUST26189,60,Female,608,26915.87,1558,10.94,Debit,Healthcare,12,5,5,23.69,0,1,15.93,3.6,0
TXN0010568,CUST44053,51,Female,740,6891.72,3690,187.74,Credit,Gambling,19,1,2,6.48,0,1,50.42,2.7,0
TXN0010569,CUST95327,35,Female,749,474621.33,4978,42.76,Debit,Retail,22,2,7,47.45,0,1,47.36,1.8,0
TXN0010570,CUST27974,64,Male,542,3839.7,4299,124.82,Withdrawal,Online Services,13,5,2,27.03,0,1,83.38,0.4,0
TXN0010571,CUST80484,18,Other,636,96813.46,4236,63.7,Debit,Gambling,14,5,4,52.25,0,1,17.35,1.3,0
TXN0010572,CUST20105,34,Male,583,38626.9,146,476.02,Online Purchase,Retail,16,4,2,71.6,0,1,44.86,1.0,0
TXN0010573,CUST26047,25,Female,751,172.81,3983,236.3,Debit,Travel,2,0,3,74.5,0,2,2.5,1.4,0
TXN0010574,CUST80645,47,Female,614,72211.32,4401,29.85,Online Purchase,Gambling,20,6,5,39.92,0,1,39.8,0.6,0
TXN0010575,CUST64671,26,Female,850,33965.51,3169,105.1,Debit,Food & Dining,9,3,2,12.49,0,1,45.7,2.9,0
TXN0010576,CUST59933,48,Female,688,6035.79,1544,1.8,Debit,Utilities,12,1,4,13.49,0,1,65.74,1.3,1
TXN0010577,CUST87091,39,Male,792,9546.9,4252,40.36,Transfer,Retail,22,3,4,42.85,0,1,37.85,0.8,0
TXN0010578,CUST37641,35,Male,555,11932.53,1178,146.76,Credit,Retail,22,1,2,39.51,0,1,92.26,1.9,0
TXN0010579,CUST55296,47,Female,666,58428.3,4962,15.99,Transfer,ATM,9,2,6,34.96,0,1,83.67,3.3,0
TXN0010580,CUST64759,38,Male,731,2336.62,4383,355.17,Transfer,Retail,15,1,5,45.78,0,2,52.83,5.2,0
